,UID,predict
6321,29141126,1
6322,29141401,0
6323,29141736,2
6324,29141743,1
6325,29141779,1
6326,29141782,1
6327,29141814,0
6328,29141889,0
6329,29141905,1
6330,29141990,1
6331,29142272,1
6332,29142514,0
6333,29142542,0
6334,29142577,1
6335,29142681,1
6336,29142695,1
6337,29142739,2
6338,29142748,1
6339,29143031,1
6340,29143211,1
6341,29143212,1
6342,29143588,1
6343,29144002,2
6344,29144031,0
6345,29144078,2
6346,29146103,2
6347,29146131,1
6348,29146160,1
6349,29146562,0
6350,29147448,0
6351,29148344,2
6352,29150491,1
6353,29150497,1
6354,29151019,1
6355,29151022,1
6356,29154404,1
6357,29155393,1
6358,29156099,1
6359,29156188,1
6360,29156205,2
6361,29156393,1
6362,29156437,1
6363,29156473,1
6364,29156501,1
6365,29156502,1
6366,29156565,2
6367,29156648,1
6368,29156782,2
6369,29156786,1
6370,29156797,1
6371,29156845,2
6372,29156864,0
6373,29156865,0
6374,29156933,1
6375,29156936,1
6376,29157090,1
6377,29157146,1
6378,29157386,0
6379,29157659,1
6380,29157662,1
6381,29157680,1
6382,29158143,1
6383,29158149,0
6384,29158157,0
6385,29158158,2
6386,29158240,1
6387,29158403,2
6388,29158457,2
6389,29158507,1
6390,29158508,1
6391,29158603,1
6392,29158691,2
6393,29158759,2
6394,29158773,1
6395,29158774,1
6396,29158801,1
6397,29159024,1
6398,29159373,1
6399,29159400,0
6400,29159547,1
6401,29159551,1
6402,29159618,1
6403,29159632,1
6404,29159677,1
6405,29160146,2
6406,29160175,1
6407,29160176,1
6408,29160181,1
6409,29160196,2
6410,29160214,1
6411,29160392,2
6412,29160429,1
6413,29160430,1
6414,29160431,1
6415,29160435,1
6416,29160489,1
6417,29160505,2
6418,29160545,1
6419,29160956,2
6420,29161289,2
6421,29161397,1
6422,29161553,1
6423,29161554,1
6424,29161555,1
6425,29162031,0
6426,29162628,1
6427,29162649,1
6428,29162674,1
6429,29162684,1
6430,29162686,1
6431,29162690,1
6432,29162697,2
6433,29162704,1
6434,29162708,1
6435,29162714,1
6436,29162730,1
6437,29162731,1
6438,29162732,1
6439,29162733,2
6440,29162734,1
6441,29162735,2
6442,29162805,1
6443,29162808,1
6444,29162813,1
6445,29162833,2
6446,29162857,1
6447,29162914,1
6448,29162915,1
6449,29162934,1
6450,29163012,1
6451,29163043,1
6452,29163045,1
6453,29163914,1
6454,29163917,1
6455,29163919,1
6456,29163922,1
6457,29165372,2
6458,29165771,1
6459,29166081,2
6460,29166962,1
6461,29167403,1
6462,29167414,1
6463,29169511,1
6464,29169512,1
6465,29170625,1
6466,29171000,1
6467,29171585,1
6468,29171870,1
6469,29171871,1
6470,29173283,1
6471,29173546,1
6472,29173571,2
6473,29173641,1
6474,29173648,1
6475,29173651,1
6476,29173715,1
6477,29173725,1
6478,29173979,1
6479,29173983,1
6480,29174029,2
6481,29174251,1
6482,29174333,1
6483,29174449,1
6484,29174450,2
6485,29174500,1
6486,29174560,2
6487,29174573,1
6488,29174610,1
6489,29174638,1
6490,29174643,1
6491,29174697,1
6492,29174698,1
6493,29174732,1
6494,29174733,1
6495,29174738,1
6496,29174751,1
6497,29174794,1
6498,29174852,1
6499,29174857,1
6500,29174866,1
6501,29175031,1
6502,29175231,0
6503,29175251,1
6504,29175300,1
6505,29175305,1
6506,29175348,1
6507,29175349,1
6508,29175352,1
6509,29175386,2
6510,29175389,1
6511,29175393,1
6512,29175404,1
6513,29175433,1
6514,29175458,1
6515,29175535,1
6516,29175539,1
6517,29175542,1
6518,29175561,2
6519,29175592,1
6520,29175612,2
6521,29175615,1
6522,29176018,1
6523,29176412,1
6524,29176413,1
6525,29176414,1
6526,29176539,1
6527,29176540,1
6528,29176541,1
6529,29176542,1
6530,29176606,1
6531,29176610,1
6532,29176691,1
6533,29176863,1
6534,29176893,1
6535,29176911,1
6536,29176914,1
6537,29177368,1
6538,29177602,1
6539,29177648,1
6540,29177672,1
6541,29177913,1
6542,29177914,1
6543,29177930,1
6544,29177932,1
6545,29177937,2
6546,29178328,0
6547,29178444,1
6548,29178511,1
6549,29179227,1
6550,29179228,1
6551,29179233,1
6552,29179241,0
6553,29179299,0
6554,29179550,1
6555,29179551,2
6556,29179552,2
6557,29179727,0
6558,29179744,2
6559,29179757,1
6560,29179761,1
6561,29179814,2
6562,29181115,1
6563,29181575,1
6564,29181908,2
6565,29181941,1
6566,29182210,2
6567,29182334,1
6568,30001169,2
6569,30001237,2
6570,30001361,2
6571,30004391,1
6572,30007753,2
6573,30008071,0
6574,30008134,0
6575,30008780,0
6576,30008927,0
6577,30013690,1
6578,30017114,1
6579,30018291,0
6580,30023700,1
6581,30030820,0
6582,30033123,0
6583,30035079,1
6584,30035311,2
6585,30035329,2
6586,30035352,2
6587,30040086,1
6588,301702,0
6589,301797,0
6590,302172,0
6591,302915,0
6592,303586,0
6593,304139,0
6594,304255,2
6595,304369,0
6596,304766,0
6597,305647,2
6598,307482,2
6599,308379,0
6600,308476,0
6601,308623,0
6602,309450,2
6603,309451,0
6604,31000027,2
6605,31000156,0
6606,31000206,1
6607,31000407,2
6608,3100224,0
6609,3100278,0
6610,3100381,0
6611,3100460,0
6612,3100541,0
6613,3100724,0
6614,3100882,0
6615,3101005,0
6616,3102318,2
6617,3102320,0
6618,3102560,0
6619,3102584,0
6620,3102886,2
6621,3103633,0
6622,3103635,2
6623,310730,0
6624,310856,0
6625,311051,0
6626,311081,0
6627,311147,0
6628,311270,0
6629,311301,0
6630,311537,0
6631,311681,2
6632,311919,2
6633,311931,0
6634,311939,0
6635,311976,0
6636,312338,0
6637,315083,2
6638,315116,2
6639,315118,0
6640,315279,0
6641,315324,0
6642,315502,0
6643,315560,0
6644,315831,0
6645,315941,2
6646,316078,2
6647,316100,0
6648,316265,0
6649,316268,0
6650,316457,0
6651,316503,0
6652,316515,0
6653,316527,0
6654,316542,0
6655,316642,0
6656,316692,0
6657,316700,0
6658,316755,1
6659,316764,2
6660,317047,0
6661,317353,2
6662,317377,0
6663,317728,0
6664,318189,2
6665,318475,0
6666,318693,0
6667,319263,0
6668,319708,0
6669,3200216,2
6670,32006815,1
6671,32007994,0
6672,32021159,1
6673,320307,2
6674,320308,2
6675,320312,0
6676,320577,2
6677,320587,0
6678,320648,0
6679,320763,2
6680,321029,2
6681,321081,0
6682,321111,0
6683,321191,0
6684,33000094,1
6685,33000862,1
6686,33000872,1
6687,33000894,2
6688,33000907,1
6689,33001116,2
6690,33001120,2
6691,33001153,2
6692,33001154,0
6693,33001337,2
6694,33001346,1
6695,33001387,1
6696,33001508,2
6697,33001654,0
6698,33001724,1
6699,33001927,1
6700,33002375,1
6701,33003160,2
6702,33003261,1
6703,33003543,1
6704,33003551,0
6705,33003672,2
6706,33003673,0
6707,33004161,0
6708,33004175,2
6709,33004477,0
6710,33005297,1
6711,33005796,1
6712,33005800,2
6713,33005843,2
6714,33006007,2
6715,33006272,1
6716,3300707,2
6717,33007989,2
6718,33008003,1
6719,33008085,2
6720,33008086,1
6721,33008163,2
6722,33009059,1
6723,33009855,0
6724,33010099,1
6725,33010127,1
6726,3301089,0
6727,33011136,1
6728,33011372,1
6729,33011509,2
6730,33011899,1
6731,33012139,2
6732,33012144,1
6733,33012287,1
6734,33012288,1
6735,33012291,2
6736,33012342,1
6737,33012343,2
6738,33012434,1
6739,33012435,1
6740,33012475,2
6741,33012704,1
6742,33012709,2
6743,3301283,0
6744,33018577,2
6745,33018938,2
6746,33019174,2
6747,33019321,1
6748,33019424,2
6749,33019426,1
6750,33019479,2
6751,33019684,1
6752,33019872,1
6753,33020013,1
6754,33020094,2
6755,33020382,2
6756,33020561,0
6757,33020562,0
6758,33020950,2
6759,33021018,0
6760,33021024,2
6761,33021074,0
6762,33021578,1
6763,33021825,2
6764,33022012,0
6765,33023202,0
6766,33023427,2
6767,33023828,1
6768,33024436,0
6769,33024461,1
6770,33024485,1
6771,33024491,0
6772,33024963,0
6773,33025136,2
6774,33025193,1
6775,33025240,1
6776,33025330,1
6777,33025345,1
6778,33025889,0
6779,33025948,1
6780,33026175,1
6781,33026500,1
6782,33026757,1
6783,33026931,1
6784,33027057,0
6785,33027109,1
6786,33027122,1
6787,33027247,1
6788,33027455,1
6789,33027502,0
6790,33027508,0
6791,33027582,1
6792,33027711,1
6793,33027750,1
6794,33028469,1
6795,33028990,1
6796,33029190,1
6797,33029317,1
6798,33030025,1
6799,33030065,2
6800,33030373,2
6801,33030576,2
6802,33030944,2
6803,33031200,1
6804,33031202,1
6805,33031746,2
6806,33031748,1
6807,33031754,2
6808,33031784,0
6809,33031849,1
6810,33032628,1
6811,33032732,2
6812,33033080,1
6813,33034130,1
6814,33044127,1
6815,33044621,1
6816,33045196,1
6817,33045200,1
6818,33045444,1
6819,33045754,1
6820,33045998,2
6821,33046001,1
6822,33046003,1
6823,33046739,1
6824,33047773,1
6825,33047914,2
6826,33047917,2
6827,33048390,2
6828,33048391,0
6829,33048780,0
6830,33049432,1
6831,33049606,1
6832,33049610,1
6833,33049897,2
6834,33049901,1
6835,33049993,1
6836,33049994,1
6837,33050363,2
6838,33051287,0
6839,33051403,1
6840,33051745,1
6841,33051792,2
6842,33051832,1
6843,33052260,1
6844,33052302,2
6845,33052404,1
6846,33052441,1
6847,33053029,1
6848,33053032,1
6849,33053169,1
6850,33053684,2
6851,33053896,1
6852,33054653,1
6853,33054675,2
6854,33055062,1
6855,33055154,0
6856,33055203,2
6857,33055677,1
6858,33055681,1
6859,33055790,1
6860,33055814,1
6861,33056176,0
6862,33056378,1
6863,33056589,1
6864,33056632,1
6865,33056658,2
6866,33056666,1
6867,33056670,1
6868,33056745,1
6869,33056781,1
6870,33057167,2
6871,33057512,1
6872,33057518,2
6873,33057874,2
6874,33058930,1
6875,33059109,2
6876,33059195,2
6877,33059267,1
6878,33059540,2
6879,33059588,1
6880,33059623,0
6881,33059648,2
6882,33059925,1
6883,33060322,2
6884,33060747,2
6885,33061154,1
6886,33061292,1
6887,33061294,1
6888,33061311,1
6889,33061455,2
6890,33061715,1
6891,33062313,1
6892,33062316,1
6893,33062320,1
6894,33062323,1
6895,33062729,2
6896,33062977,1
6897,33063471,1
6898,33064176,0
6899,33064305,1
6900,33064342,1
6901,33064345,1
6902,33065305,2
6903,33065574,1
6904,33065575,1
6905,33065722,2
6906,33065868,1
6907,33065872,1
6908,33065875,1
6909,33065967,1
6910,33066159,2
6911,33066647,2
6912,33067341,2
6913,33067351,2
6914,33067524,2
6915,33067526,1
6916,33067580,1
6917,33067582,1
6918,33067683,2
6919,33067750,2
6920,33067754,1
6921,33067757,1
6922,33068123,1
6923,33068549,1
6924,33069026,1
6925,33069489,2
6926,33070441,2
6927,33070443,1
6928,33070597,2
6929,33070663,1
6930,33070707,0
6931,34000006,0
6932,34000304,2
6933,34000340,0
6934,34000475,2
6935,34000480,0
6936,34000647,0
6937,34000858,0
6938,34000863,0
6939,34000904,0
6940,34000909,0
6941,34000919,0
6942,34001056,0
6943,34001204,2
6944,34001550,0
6945,34002335,0
6946,34002376,2
6947,34002601,0
6948,34002637,2
6949,34003998,2
6950,34004939,0
6951,34005120,0
6952,34005276,0
6953,34005497,0
6954,34005923,0
6955,34006278,0
6956,34008298,0
6957,34008685,2
6958,3400881,2
6959,34009241,2
6960,34009279,0
6961,34009545,2
6962,34009732,2
6963,34010161,2
6964,34011235,0
6965,34011539,0
6966,34012482,0
6967,34012754,2
6968,34013201,0
6969,34013762,2
6970,34014003,0
6971,34014502,0
6972,35000361,2
6973,35000475,0
6974,35000587,0
6975,35002716,0
6976,3500334,0
6977,35003613,2
6978,35004535,0
6979,35004819,2
6980,35004890,2
6981,35005302,2
6982,35005416,2
6983,35005418,2
6984,35005591,2
6985,35006608,0
6986,35006734,0
6987,35006819,2
6988,35007908,0
6989,35008102,0
6990,35008237,0
6991,35008900,0
6992,35009898,2
6993,35010758,2
6994,35010768,2
6995,35011151,1
6996,35011189,2
6997,35011356,0
6998,35011543,2
6999,35011554,0
7000,35011573,0
7001,35011972,1
7002,35012093,2
7003,35012151,1
7004,35013778,0
7005,35013781,1
7006,35013943,1
7007,35014033,1
7008,35014120,0
7009,35014359,2
7010,35014792,2
7011,35014923,0
7012,35014925,0
7013,35015010,0
7014,35015111,0
7015,35015538,0
7016,35015934,2
7017,35016037,0
7018,35016165,0
7019,35016192,1
7020,35016268,1
7021,35016394,2
7022,35016431,0
7023,35016443,0
7024,35017376,0
7025,35017423,0
7026,35017443,0
7027,35017460,0
7028,35018404,0
7029,35020964,2
7030,35020997,0
7031,35021022,2
7032,35021183,0
7033,35021235,2
7034,35021351,1
7035,35021516,0
7036,35021631,0
7037,35021885,0
7038,35022715,1
7039,35022894,0
7040,35023160,0
7041,35023238,2
7042,35023248,2
7043,35023452,2
7044,35023462,2
7045,35023463,1
7046,35023602,2
7047,35023621,2
7048,35023838,2
7049,35024543,2
7050,35024731,2
7051,35024737,0
7052,35024802,1
7053,3502498,0
7054,35025448,1
7055,35026012,0
7056,35026014,2
7057,35026105,2
7058,35026146,0
7059,35026148,1
7060,35026267,0
7061,3503996,2
7062,3504022,0
7063,35105404,1
7064,35105405,0
7065,35106084,2
7066,35106197,1
7067,35106851,0
7068,35106896,1
7069,35116988,2
7070,35116989,0
7071,35117655,0
7072,35117658,2
7073,35117674,2
7074,351260,2
7075,352694,1
7076,353514,0
7077,355304,2
7078,356653,1
7079,358488,1
7080,358847,1
7081,359621,1
7082,36000413,0
7083,36000655,0
7084,36000711,1
7085,36001357,1
7086,36001730,0
7087,36002613,0
7088,36003440,0
7089,36004768,1
7090,36005247,0
7091,36005316,2
7092,36005472,0
7093,3600698,0
7094,36008906,1
7095,36008963,0
7096,36009023,1
7097,36009116,2
7098,36009588,1
7099,36009755,1
7100,36010071,1
7101,36010096,0
7102,36010110,2
7103,36011046,1
7104,36011113,1
7105,36012457,0
7106,36016264,1
7107,36016617,0
7108,36016931,0
7109,36016947,0
7110,36016966,0
7111,36017099,0
7112,36017180,0
7113,36017434,0
7114,36017574,0
7115,36017829,2
7116,36018404,1
7117,36018653,1
7118,36018832,0
7119,36019057,2
7120,36019532,0
7121,36023315,2
7122,36023413,0
7123,36023427,2
7124,36023609,2
7125,36023660,1
7126,36024075,2
7127,36027230,0
7128,36027294,0
7129,36027354,0
7130,36027501,0
7131,36027681,0
7132,36028072,1
7133,36032679,1
7134,36032690,2
7135,36033182,2
7136,36033352,2
7137,36033729,0
7138,36033949,1
7139,36035104,0
7140,36035188,1
7141,36035190,1
7142,36036074,0
7143,36036125,1
7144,36036227,2
7145,36036370,0
7146,36036484,2
7147,36036489,0
7148,36037166,0
7149,36037347,1
7150,36037944,1
7151,36037990,1
7152,36038271,0
7153,36042475,2
7154,36042780,2
7155,36043088,0
7156,36044004,0
7157,36044999,2
7158,36045206,1
7159,36045259,1
7160,36046049,0
7161,36046666,2
7162,36047570,0
7163,36047593,0
7164,36047957,0
7165,36047965,1
7166,36049431,2
7167,36051912,1
7168,36052884,2
7169,36053389,2
7170,36053646,1
7171,36054378,0
7172,36055210,1
7173,36055430,0
7174,36056003,2
7175,36056028,0
7176,36056793,0
7177,36056805,2
7178,36057554,0
7179,36057578,0
7180,36057990,1
7181,36058056,0
7182,36058229,0
7183,36058231,2
7184,36058263,0
7185,36058352,1
7186,36058407,2
7187,36058507,0
7188,36059380,1
7189,36059408,0
7190,36060428,2
7191,36060584,1
7192,36061139,0
7193,36061269,0
7194,36062568,1
7195,36063318,0
7196,36063327,1
7197,36071728,2
7198,36076093,1
7199,36076733,1
7200,36076887,0
7201,36077197,0
7202,36077389,0
7203,36077559,1
7204,36077910,0
7205,36078463,2
7206,36078548,2
7207,36078819,2
7208,36078966,0
7209,36079170,0
7210,36079497,2
7211,36079569,1
7212,36080335,2
7213,36080702,0
7214,36080717,0
7215,36080834,1
7216,36081411,0
7217,36081547,2
7218,36081839,0
7219,36082268,2
7220,36082481,1
7221,36084417,2
7222,36086910,0
7223,36086990,2
7224,36087474,0
7225,36087664,0
7226,36088133,1
7227,36088210,1
7228,36088868,2
7229,36090142,0
7230,36090714,2
7231,36090783,1
7232,36090801,0
7233,36090804,0
7234,36092191,0
7235,36094698,0
7236,36095124,2
7237,36095157,0
7238,36095726,2
7239,36095810,2
7240,36095830,0
7241,36096019,1
7242,36096673,1
7243,36096834,0
7244,36096868,2
7245,36096875,2
7246,36097017,0
7247,36097124,0
7248,36097590,2
7249,36097651,0
7250,36097752,2
7251,36097858,2
7252,36098455,2
7253,36098914,2
7254,36099299,2
7255,36099724,2
7256,36100008,2
7257,36100102,2
7258,36100836,2
7259,36100922,0
7260,36101052,2
7261,36101545,1
7262,36101621,0
7263,36102196,1
7264,36102523,2
7265,36103104,0
7266,36106385,2
7267,36111377,0
7268,36111537,0
7269,36111610,1
7270,36111650,1
7271,36111696,2
7272,36111907,1
7273,36111956,1
7274,36112000,1
7275,36112254,0
7276,36112777,1
7277,36113278,1
7278,36113637,2
7279,36113701,2
7280,36113705,2
7281,36113783,2
7282,36114632,2
7283,36114638,1
7284,36114694,1
7285,36114740,1
7286,36114754,0
7287,36114778,2
7288,36115036,2
7289,36115761,1
7290,36115781,2
7291,36116494,1
7292,36116650,2
7293,36117018,2
7294,36118805,1
7295,36118820,1
7296,36118827,2
7297,36125225,0
7298,36125370,1
7299,36125969,1
7300,36126277,1
7301,36126687,1
7302,36126804,2
7303,36126941,1
7304,36127237,2
7305,36127508,1
7306,36127516,2
7307,36127894,1
7308,36127961,1
7309,36128031,2
7310,36128052,2
7311,36128093,1
7312,36128138,2
7313,36128325,1
7314,36128577,2
7315,36128997,2
7316,36129420,2
7317,36130222,2
7318,36130442,1
7319,36130504,2
7320,36130525,0
7321,36130590,1
7322,36514846,0
7323,36515158,0
7324,36515326,2
7325,36515475,2
7326,36517070,2
7327,36517114,0
7328,37000148,0
7329,37000192,0
7330,37000606,0
7331,37001835,0
7332,37002956,0
7333,37003060,0
7334,3700314,2
7335,37005198,0
7336,37005404,0
7337,37005544,0
7338,37005639,0
7339,37005663,0
7340,37005776,0
7341,37005820,0
7342,37007072,0
7343,37007249,0
7344,37008193,0
7345,37008621,0
7346,37008949,2
7347,37009215,0
7348,37010009,0
7349,37012996,0
7350,37013397,2
7351,37013728,0
7352,37014175,2
7353,37017297,0
7354,37017528,0
7355,37017669,0
7356,37018391,1
7357,37018783,0
7358,37018814,0
7359,37018892,0
7360,37019065,0
7361,37020444,0
7362,37020446,0
7363,37020729,0
7364,37024186,0
7365,37024598,0
7366,37024602,0
7367,37024896,0
7368,37024995,2
7369,37025538,0
7370,37025685,0
7371,37026994,0
7372,37028551,2
7373,37039412,0
7374,37040332,0
7375,37040744,2
7376,37041575,0
7377,37041737,1
7378,37041739,1
7379,37041778,2
7380,37041879,2
7381,37042028,1
7382,37042031,1
7383,37042035,1
7384,37042037,1
7385,37042038,1
7386,37042052,1
7387,37042055,1
7388,37042076,1
7389,37042077,1
7390,37042078,1
7391,37042239,0
7392,37043161,0
7393,37043451,0
7394,37043634,0
7395,37044409,2
7396,37044534,0
7397,37045577,0
7398,37046044,2
7399,37046055,2
7400,37046201,2
7401,37046466,2
7402,37046954,2
7403,37046962,2
7404,37047311,0
7405,37047491,2
7406,37047753,0
7407,37047793,2
7408,37047804,1
7409,37048146,2
7410,37049342,2
7411,37050019,0
7412,37050141,0
7413,37051085,2
7414,37051442,1
7415,37051454,2
7416,37051796,0
7417,37051983,2
7418,37052302,2
7419,37052305,2
7420,37052565,2
7421,37053601,2
7422,37054113,2
7423,37054116,0
7424,37054181,2
7425,37054182,2
7426,37054408,2
7427,37055808,2
7428,37055851,2
7429,37056042,0
7430,37056327,0
7431,37056755,0
7432,37057202,2
7433,37057359,2
7434,37057371,2
7435,37057394,2
7436,37057395,0
7437,37057799,2
7438,37057964,2
7439,37057973,2
7440,37057974,2
7441,37057995,2
7442,37058071,0
7443,37058099,2
7444,37058300,2
7445,37058434,0
7446,37058445,0
7447,37058449,2
7448,37058822,2
7449,37058844,2
7450,37058847,2
7451,37058849,2
7452,37058879,2
7453,37059057,0
7454,37059159,1
7455,37059220,2
7456,37059223,0
7457,37059428,2
7458,37059532,0
7459,37059544,2
7460,37059546,2
7461,37059548,2
7462,37059556,2
7463,37059575,2
7464,37059678,0
7465,37059766,2
7466,37060638,2
7467,37060865,2
7468,37060912,2
7469,37060931,2
7470,37061006,2
7471,37061590,2
7472,37061591,2
7473,37061907,2
7474,37062091,0
7475,37062095,2
7476,37062207,2
7477,37062344,1
7478,37063419,2
7479,37063582,0
7480,37063587,2
7481,37063647,2
7482,37063762,2
7483,37063768,2
7484,37063971,0
7485,37064002,2
7486,37064005,2
7487,37064622,0
7488,37064638,2
7489,37064639,2
7490,37064663,2
7491,37064742,2
7492,37064798,2
7493,37064805,2
7494,37065254,1
7495,37065481,2
7496,37065596,2
7497,37065637,2
7498,37065642,2
7499,37065750,1
7500,37065755,2
7501,37065880,2
7502,3800034,0
7503,38000359,2
7504,38000365,0
7505,38000408,2
7506,38000616,2
7507,38000743,2
7508,38001137,2
7509,38001139,0
7510,38001687,2
7511,38001688,2
7512,38001724,2
7513,38001744,2
7514,38001810,2
7515,38001871,2
7516,38001889,0
7517,38001929,2
7518,38001991,2
7519,38002031,2
7520,38002077,0
7521,38002108,2
7522,38002167,0
7523,38002168,1
7524,38002385,0
7525,38002386,2
7526,38003452,0
7527,38003481,2
7528,38003935,0
7529,38004280,2
7530,38004812,0
7531,38004978,2
7532,38005109,2
7533,38005117,2
7534,38005349,2
7535,38005350,0
7536,38005423,2
7537,38005487,0
7538,38005495,2
7539,38005580,0
7540,38005645,0
7541,38005735,2
7542,38005742,2
7543,38005760,2
7544,38005822,1
7545,38005905,0
7546,38007567,0
7547,38007582,0
7548,38007589,0
7549,38007607,2
7550,38007616,2
7551,38007651,2
7552,38007698,2
7553,38007715,2
7554,38007719,2
7555,38007762,0
7556,38007838,2
7557,38008022,2
7558,38010834,2
7559,38013846,0
7560,38013849,1
7561,3801405,0
7562,3801515,2
7563,38015245,0
7564,38015246,2
7565,38015247,2
7566,38015250,2
7567,38015253,2
7568,38015260,0
7569,38015297,2
7570,38015307,2
7571,3801552,0
7572,38015525,2
7573,38015551,2
7574,38015559,2
7575,38015567,1
7576,38015793,2
7577,38015808,2
7578,38015900,0
7579,38016052,2
7580,38016296,2
7581,38017444,2
7582,38017710,2
7583,38017728,1
7584,38017734,2
7585,38017735,2
7586,38017742,1
7587,38017743,2
7588,38017754,2
7589,38017809,2
7590,38017811,2
7591,38017816,2
7592,38017829,2
7593,38017899,0
7594,38017983,1
7595,38017989,2
7596,38019374,2
7597,38019500,2
7598,38019988,0
7599,38019998,2
7600,38020005,2
7601,38020008,2
7602,38020041,2
7603,38020051,2
7604,38020058,2
7605,38020061,2
7606,38020074,2
7607,38020108,1
7608,38020148,2
7609,38020217,2
7610,38020261,2
7611,38020266,2
7612,38020276,2
7613,38020277,2
7614,3802173,0
7615,3802320,0
7616,3802493,0
7617,3802657,2
7618,38031491,0
7619,38031533,2
7620,38031647,2
7621,38031876,2
7622,38032691,2
7623,38032979,0
7624,38033025,2
7625,38033027,2
7626,38033555,0
7627,38033731,2
7628,38033735,2
7629,38033736,1
7630,38033928,2
7631,38034233,2
7632,38034240,2
7633,38034258,2
7634,38034277,1
7635,38034280,1
7636,38034301,2
7637,38034302,2
7638,38034418,2
7639,38034642,2
7640,38034909,1
7641,38034912,2
7642,38034914,1
7643,38034942,2
7644,38034953,2
7645,38037050,0
7646,38037055,2
7647,38037118,0
7648,38037193,2
7649,38037201,2
7650,38037209,2
7651,38037236,2
7652,38037237,2
7653,38037241,2
7654,38037248,2
7655,38037257,2
7656,38037266,2
7657,38037282,1
7658,38037292,2
7659,38037296,2
7660,38037307,2
7661,38037316,2
7662,38039267,0
7663,38039280,2
7664,38039282,0
7665,38039317,2
7666,38039336,2
7667,38039337,2
7668,38039348,2
7669,38039353,2
7670,38039360,2
7671,38039361,2
7672,38039365,2
7673,38039402,2
7674,38039519,2
7675,38039536,2
7676,38039860,2
7677,38041421,2
7678,38041593,2
7679,38041656,2
7680,38041660,2
7681,38041675,2
7682,38041676,2
7683,38041680,0
7684,38041685,2
7685,38041689,0
7686,38041714,2
7687,38041736,2
7688,38041738,2
7689,38041742,2
7690,38041750,2
7691,38041763,2
7692,38041819,2
7693,38041843,2
7694,38042032,2
7695,38042050,2
7696,38042058,1
7697,38042059,1
7698,38042062,2
7699,38042067,1
7700,38042266,2
7701,38042354,2
7702,38042489,2
7703,38042613,2
7704,38043941,2
7705,38043980,2
7706,38044025,2
7707,38044033,2
7708,38044089,2
7709,38044098,2
7710,38044159,2
7711,3804527,0
7712,3804548,0
7713,3804625,1
7714,3804675,0
7715,3804764,2
7716,3804913,2
7717,39000493,2
7718,39000637,1
7719,39000679,1
7720,39000687,1
7721,39001410,0
7722,39001573,2
7723,39001686,1
7724,39002095,2
7725,39002452,0
7726,39002577,1
7727,39002615,1
7728,39002861,0
7729,39004657,2
7730,39005002,1
7731,39005288,1
7732,39005332,2
7733,39006098,1
7734,39006511,2
7735,39007683,0
7736,39007872,1
7737,39008053,2
7738,39008334,0
7739,39008590,2
7740,39008694,0
7741,39014438,0
7742,39014632,1
7743,39014636,1
7744,39014637,1
7745,39014997,1
7746,39015846,2
7747,39015891,1
7748,3901596,0
7749,39015974,1
7750,39015975,2
7751,39016160,2
7752,39016606,1
7753,39017601,0
7754,39017861,0
7755,39018462,1
7756,39018535,1
7757,39018748,2
7758,39019115,1
7759,39019260,1
7760,39019293,2
7761,39029981,0
7762,39029987,1
7763,39030023,1
7764,39030134,1
7765,39030153,2
7766,39030230,1
7767,39030301,1
7768,39030305,2
7769,39030382,1
7770,39030421,1
7771,39031196,1
7772,39035518,1
7773,39035623,0
7774,39035637,1
7775,39035652,2
7776,39036149,2
7777,39036235,1
7778,39036659,1
7779,39036746,1
7780,39036965,1
7781,39037139,2
7782,39037512,1
7783,39039621,2
7784,39039691,2
7785,39039711,1
7786,39039775,2
7787,39039813,1
7788,39039851,2
7789,39039857,1
7790,39039879,2
7791,39039895,2
7792,39039954,2
7793,39040158,1
7794,39041587,2
7795,39043108,1
7796,39043326,1
7797,39043434,2
7798,39045457,1
7799,39045468,2
7800,39045758,2
7801,39045944,2
7802,39045946,2
7803,39045949,2
7804,39045962,2
7805,39046123,0
7806,39046277,2
7807,39046392,1
7808,39046824,2
7809,39049348,2
7810,39049495,1
7811,39049597,1
7812,39049693,2
7813,39049767,0
7814,40000492,1
7815,40000737,0
7816,40001278,1
7817,40001505,1
7818,40001638,1
7819,4000186,2
7820,40001900,0
7821,40002067,1
7822,40002179,1
7823,4000327,0
7824,4000406,0
7825,4000561,0
7826,40008352,1
7827,40008699,1
7828,4000877,1
7829,40008924,1
7830,40008929,0
7831,40010120,1
7832,40010552,1
7833,4001074,0
7834,40011378,1
7835,40011455,1
7836,40011565,1
7837,40011703,1
7838,40011724,1
7839,40011762,1
7840,40011907,2
7841,40011980,1
7842,4001230,0
7843,4001415,0
7844,4001468,0
7845,4001562,0
7846,4001935,0
7847,4001980,0
7848,4002261,0
7849,40022751,1
7850,40022776,1
7851,40022777,1
7852,4002279,0
7853,40023328,1
7854,40023448,2
7855,40023685,1
7856,40023986,1
7857,40023993,1
7858,40024564,1
7859,40024891,1
7860,40025091,1
7861,40025108,1
7862,40025409,1
7863,40026218,1
7864,40026316,1
7865,40026405,1
7866,40026485,1
7867,40026527,2
7868,40026532,1
7869,40026891,2
7870,40027232,1
7871,40027276,1
7872,40027428,2
7873,40027443,1
7874,40027991,1
7875,40028159,2
7876,40028377,1
7877,40028380,1
7878,40028414,1
7879,40028509,1
7880,40028553,1
7881,40028560,1
7882,40028626,2
7883,40028665,1
