UID,Name,NationID,Born,Age,Height,Weight,Finishing,FirstTouch,Heading,Technique,Anticipation,OffTheBall,Agility,Strength,Position
128801,Pablo Cardozo,1435,23-12-1972,43,179,74,14,11,8,14,12,12,7,7,ST 
129317,Michael Curcija,1435,27-06-1977,39,181,78,14,10,13,11,10,13,6,9,ST 
1301900,Robert Cattanach,1435,10/9/1984,31,166,0,12,14,7,10,10,13,10,6,ST 
1301912,Tim STmitST,1435,11/4/1986,30,172,0,11,9,14,10,10,16,8,14,ST 
1302270,RuSTSTell Woodruffe,1435,9/11/1985,30,178,80,13,8,10,7,8,10,9,11,ST 
1302385,Morgan Zeeno,1435,7/3/1988,28,175,70,12,9,10,7,7,12,12,7,ST 
13100038,Temptation Chiwunga,55,10/3/1992,24,182,0,11,9,12,8,9,13,12,8,ST 
13100649,Habil Otieno,25,3/6/1979,37,175,0,13,8,9,8,11,11,9,6,ST 
13100704,AlhaSTSTane Keita,22,16-04-1992,24,183,78,12,10,14,12,11,12,12,14,ST 
13101353,ChriST Ochieng,25,3/12/1986,29,185,84,12,10,12,6,6,11,9,8,ST 
13101470,Getaneh Kebede,18,2/4/1992,24,178,0,11,8,12,11,11,13,9,11,ST 
13101992,Mohamed Aoudou,7,30-11-1989,26,190,87,11,8,16,8,14,10,9,15,ST 
13102011,Mbwana STamatta,48,24-12-1992,23,182,78,13,14,12,13,11,14,13,14,ST 
13102233,Uhuru STeleman,48,9/12/1989,26,179,0,13,13,13,13,10,11,13,7,ST 
13102907,Felix Okinyi,25,2/11/1993,22,183,0,11,7,11,10,9,7,11,5,ST 
13103264,Brian Mogeni,25,6/12/1993,22,186,0,11,12,7,8,7,9,9,8,ST 
13103272,Chiukepo MSTowoya,30,23-09-1988,27,180,75,9,11,10,12,8,13,11,11,ST 
13103473,Yao Abolde,27,5/2/1992,24,176,77,14,9,12,12,11,14,14,7,ST 
13103530,AtuSTaye Nyondo,30,25-07-1990,25,175,71,13,11,13,12,13,9,13,10,ST 
13103561,Patrick Wleh,27,17-06-1990,26,188,90,13,9,8,12,9,12,13,9,ST 
13103587,STonito,35,10/8/1985,30,190,88,10,9,12,10,11,16,10,13,ST 
13103592,MouSTSTa Bangoura,22,23-11-1987,28,177,0,14,14,12,12,13,14,14,7,ST 
13104038,Khumbulani Banda,55,21-02-1991,25,175,0,13,10,13,9,13,12,13,11,ST 
13104113,STidney Urikhob,36,20-01-1992,24,176,0,15,14,15,11,10,15,15,8,ST 
13104252,Jerome LouiST,36,23-09-1987,28,184,0,14,12,14,14,11,14,14,10,ST 
13104283,BenSTon SThilongo,36,18-05-1992,24,175,73,13,13,13,12,12,13,10,10,ST 
13104377,Johan Lengoualama,19,29-09-1992,23,185,77,11,14,12,11,12,13,13,13,ST 
13104488,Fanuel,35,19-12-1982,33,178,0,14,14,14,14,10,14,12,7,ST 
13104489,Hélder,35,20-09-1987,28,185,80,10,11,12,11,8,11,13,16,ST 
13106739,Cheikh IdriSTSTa Kouyaté,24,27-04-1991,25,182,76,11,11,11,11,10,13,14,12,ST 
13106835,Zikahi Leonce Dodoz,24,2/10/1988,27,188,0,7,8,12,9,4,12,13,8,ST 
13107010,Oke Akpoveta,38,12/12/1991,24,177,79,11,10,11,11,10,12,12,13,ST 
13107034,Eugene STalami,38,5/2/1989,27,180,0,11,12,11,9,9,8,12,12,ST 
13107138,Raymond Darkeh,21,4/8/1988,27,185,0,13,10,11,9,11,11,13,11,ST 
13107266,OSTei Mawule,21,2/10/1989,26,176,75,13,11,8,7,9,14,7,15,ST 
13107363,Uche Nwofor,38,17-09-1991,24,183,75,8,10,10,13,12,13,11,16,ST 
13107380,Obed OwuSTu Yeboah,21,26-07-1990,25,178,0,14,14,14,12,13,13,14,6,ST 
13108065,Kalifa Coulibaly,31,21-08-1991,24,195,84,11,10,14,11,12,11,12,17,ST 
13108165,OuSTSTeynou Boye,41,7/9/1992,23,182,75,15,15,12,11,11,10,11,10,ST 
13109225,Ilunga Diba,53,12/8/1987,28,179,69,14,9,14,11,11,14,14,12,ST 
13109494,Patrick Edema,52,27-08-1992,23,175,67,14,14,14,12,9,9,14,7,ST 
13109499,Ntambi KirizeSTtom,52,27-06-1992,24,189,0,13,13,9,8,11,13,10,10,ST 
13110358,GuedeST Lupapa,6,28-03-1992,24,185,0,14,9,14,13,9,13,14,12,ST 
13110427,Chole,6,2/3/1990,26,173,75,13,13,12,13,8,7,13,9,ST 
13110713,Joka,6,20-09-1988,27,181,0,13,12,11,10,12,10,13,7,ST 
13111266,MoSTeST Aduny,52,8/10/1989,26,177,0,12,6,12,9,8,11,12,6,ST 
13111740,Mamadou Coulibaly,31,27-07-1987,28,178,0,12,11,13,11,14,14,14,7,ST 
13112798,Ibrahima Dramé,41,23-09-1995,20,194,85,8,7,11,6,9,8,6,13,ST 
13112818,Abdoulaye Daffé,41,15-03-1995,21,187,79,11,13,13,10,8,13,13,9,ST 
13112835,STana Zaniou,9,31-12-1994,21,170,65,6,12,5,8,8,12,13,8,ST 
13112861,Ralph Bamba,19,16-02-1990,26,187,0,12,9,12,6,7,12,10,7,ST 
13112864,Malick Evouna,19,28-11-1992,23,180,85,13,8,11,10,7,16,11,13,ST 
13112865,Jerry Pitty Djoue,19,28-10-1990,25,189,0,7,11,10,8,7,10,9,10,ST 
13113116,Jean-JacqueST Bougouhi,24,12/6/1992,24,177,75,12,13,8,13,10,9,14,10,ST 
13113118,Koffi Boua,24,20-09-1986,29,183,74,13,11,13,9,13,13,12,11,ST 
13113338,ChriSTtian Toko,11,24-05-1993,23,180,0,13,12,13,12,8,11,13,8,ST 
13114848,OwuSTu Addae,21,16-03-1983,33,180,0,15,13,13,15,15,15,14,10,ST 
13114995,HamiST Kiiza,52,10/12/1990,25,189,0,13,12,13,8,10,13,9,11,ST 
13115177,BaSTit Adam,21,13-02-1995,21,186,80,10,11,11,10,9,10,10,12,ST 
13115790,Jude Aneke,38,23-04-1990,26,184,80,15,15,15,14,11,14,11,11,ST 
13115801,Victor Namo,38,3/11/1988,27,189,80,15,15,14,14,13,15,15,12,ST 
13115885,Alioune Fall,41,24-12-1994,21,182,76,13,12,12,9,12,13,12,11,ST 
13116483,LewiST Macha,54,22-02-1992,24,182,74,13,13,13,10,13,13,13,8,ST 
13116656,Ronald Kampamba,54,28-12-1991,24,183,0,13,10,13,8,11,13,13,6,ST 
13116856,Oduopke Oghogho,38,25-12-1992,23,189,0,13,10,13,10,7,13,13,9,ST 
13116862,Oumar NiaSTSTe,41,18-04-1990,26,182,82,15,11,12,6,11,13,14,17,ST 
13117227,JéSTuST KonnSTimbal,13,3/3/1992,24,181,73,14,12,14,8,10,9,14,7,ST 
13117529,Knox Mutizwa,55,10/12/1993,22,189,81,13,10,13,13,11,13,13,8,ST 
13118142,Imoh Ezekiel,38,24-10-1993,22,170,69,14,14,9,13,10,15,13,9,ST 
13118187,Allen Nono,19,15-08-1992,23,172,0,14,13,14,9,8,11,13,7,ST 
13128185,Cheïbane Traoré,31,4/12/1990,25,183,78,14,12,14,10,13,14,11,7,ST 
13128644,Axel Meye,19,6/6/1995,21,178,78,11,13,11,9,12,13,13,15,ST 
13128889,STeidu BanSTi,21,15-05-1990,26,176,0,14,14,14,10,14,14,13,7,ST 
13129590,Yano,6,8/7/1992,23,180,72,14,14,14,12,14,14,14,8,ST 
13129609,Alhaji Gero,38,10/10/1993,22,189,85,10,11,12,11,7,11,10,16,ST 
13129752,Benjamin Tetteh,21,10/7/1997,18,193,92,8,10,14,10,11,9,11,15,ST 
13129903,LaSTSTina Dao,24,20-12-1996,19,186,82,14,12,14,9,13,11,12,11,ST 
13132714,SThayi,53,5/12/1988,27,179,0,10,9,8,11,13,13,13,12,ST 
13132719,Patrick Lembo Anfumu,53,27-01-1990,26,184,0,13,13,13,10,5,10,11,9,ST 
13132727,Jorginho,1651,3/5/1988,28,181,75,13,11,10,12,11,12,12,12,ST 
13132771,Edy,6,2/10/1990,25,184,75,12,12,8,9,10,6,10,9,ST 
13132793,Bruno BaptiSTta,6,3/3/1992,24,175,0,13,13,13,11,9,13,12,4,ST 
13133922,Patrick Friday Eze,38,22-12-1992,23,187,86,13,12,14,11,12,12,13,14,ST 
13134169,Mamadou SToro,24,20-04-1993,23,181,74,11,14,14,11,10,10,14,8,ST 
13134170,Thierno Niang,41,18-01-1992,24,186,77,12,10,12,15,10,11,9,11,ST 
13134712,Mohamed AnaST,21,19-12-1987,28,186,77,13,10,13,9,12,13,13,9,ST 
13136621,Kelechi Iheanacho,38,3/10/1996,19,186,77,15,13,11,13,14,14,15,13,ST 
13136629,Taiwo Awoniyi,38,12/8/1997,18,178,74,13,11,12,10,10,12,12,13,ST 
13137118,Gabadhino Mhango,30,27-09-1992,23,180,0,14,13,12,10,12,13,12,9,ST 
13137124,Frank Aolie,24,8/11/1992,23,183,0,13,8,12,9,9,12,12,6,ST 
13137229,Brian Chewe,54,11/4/1992,24,180,0,14,14,14,10,11,14,14,14,ST 
13137352,Tendai Ndoro,55,15-05-1988,28,172,70,12,11,14,11,11,11,10,11,ST 
13147182,Roderick Kabwe,54,30-11-1992,23,183,76,13,13,9,11,11,12,12,7,ST 
13148012,STilvère Ganvoula,49,22-06-1996,20,190,85,12,10,12,11,13,10,10,14,ST 
13148043,Abdel Fadel STuanon,7,24-06-1995,21,180,0,15,12,14,12,9,14,13,7,ST 
13151014,Ramadan Kreen El Agab,46,20-02-1986,30,176,0,14,14,14,14,13,14,14,7,ST 
13151680,ChriSTtian OSTaguona,38,10/10/1990,25,194,78,13,11,16,10,13,14,9,12,ST 
13153816,Mabululu,6,10/9/1989,26,177,0,9,14,14,13,12,14,14,13,ST 
13153835,GélSTon,6,13-07-1996,19,180,74,13,10,12,13,6,13,13,8,ST 
13156725,Amr Gamal,16,3/8/1991,24,181,70,13,14,14,12,12,11,11,10,ST 
13157142,STékou Koïta,31,28-11-1999,16,184,0,14,14,14,14,9,14,10,7,ST 
13157151,Aly Mallé,31,3/4/1998,18,181,0,14,13,14,11,8,6,14,9,ST 
13158205,Victor OSTimhen,38,29-12-1998,17,185,78,14,11,12,13,12,10,13,12,ST 
13158219,Orji Okwonkwo,38,19-01-1998,18,184,0,14,14,11,11,14,13,14,11,ST 
13158264,PatSTon Daka,54,19-10-1998,17,179,69,13,13,13,13,9,7,13,7,ST 
13158281,Mohamed Thorn,22,22-07-1998,17,177,0,13,13,13,8,9,9,10,5,ST 
13161745,ChriSTtian MoSTeST,43,10/8/1993,22,180,73,8,13,13,12,9,13,11,6,ST 
13161746,STallieu Tarawallie,43,3/1/1997,19,175,0,12,12,12,10,7,11,12,8,ST 
13162155,Matxona,12,20-11-1989,26,172,71,12,8,10,10,10,12,11,11,ST 
13162234,Amadi Bacurim,23,1/5/1998,18,182,80,13,13,10,13,10,12,9,7,ST 
13162894,ChriSTtophe Diallo,31,11/9/1986,29,176,0,14,13,14,12,12,14,14,7,ST 
13162895,Mamadou STow,31,26-08-1985,30,183,0,14,14,10,13,11,12,14,9,ST 
13162983,Adama Traoré,31,1/1/1989,27,186,0,13,11,11,11,12,12,13,10,ST 
13164726,Michael Olunga,25,26-03-1994,22,190,82,13,12,13,11,11,13,11,14,ST 
13165356,Emil STambou,20,11/4/1994,22,179,74,14,14,12,12,14,14,14,7,ST 
13165872,Jeef Kayembe,53,13-11-1989,26,177,0,14,14,14,12,8,14,14,9,ST 
13165889,YunuST STentamu,52,13-08-1994,21,173,62,12,8,8,11,6,12,14,7,ST 
13165908,Kabangu Kadima,53,15-06-1993,23,180,73,13,9,13,12,11,13,9,7,ST 
13166346,BaSTem MorSTy,16,1/1/1992,24,182,74,15,10,14,13,14,14,12,14,ST 
13167194,Edmore Chirambadare,55,24-01-1992,24,181,0,13,13,10,10,9,13,10,8,ST 
13169750,Walter MuSTona,55,12/12/1995,20,175,74,15,15,15,14,12,9,12,11,ST 
13170416,William Tchuameni,11,25-12-1996,19,192,83,12,13,14,10,12,11,13,12,ST 
13171701,GhiSTlain Mogou,11,23-07-1990,25,186,0,13,13,14,13,13,13,13,9,ST 
13173390,Jonathan Bolingi,53,30-06-1994,22,187,79,15,15,15,15,11,15,15,11,ST 
13173477,Ely Cheick Voulany,32,31-12-1988,27,179,0,14,11,14,9,13,13,14,9,ST 
13173986,Babacar Camara,22,21-11-1994,21,183,0,14,14,10,10,10,11,12,9,ST 
13173991,Judicael,1651,9/9/1994,21,178,0,13,14,14,12,5,13,14,7,ST 
13174320,Prince Ibara,49,7/2/1996,20,183,0,12,9,10,14,10,10,11,8,ST 
13174975,Kouamé N'GueSTSTan,31,17-12-1996,19,176,0,14,14,10,11,12,14,8,9,ST 
13175077,ChiSTom Chikatara,38,24-11-1994,21,180,70,15,14,14,14,13,14,14,10,ST 
13175652,Baba Traoré,24,16-05-1998,18,173,62,14,12,14,12,13,11,8,10,ST 
13176008,Michelle KatSTvairo,55,9/5/1990,26,185,0,13,12,11,7,13,11,13,7,ST 
13177227,Aruna Dang,11,22-04-1993,23,177,0,14,11,14,14,13,14,10,7,ST 
131809,Wang Xiaodong,110,9/1/1982,34,183,78,7,4,7,9,8,13,9,8,ST 
13181737,Ibou Faye,41,30-12-1994,21,186,81,13,13,13,13,6,12,11,10,ST 
13187405,Cédric Ondo Biyoghé,19,17-08-1994,21,179,0,11,14,14,12,7,7,12,8,ST 
13189144,Mehdi Neghmi,34,21-10-1988,27,176,70,14,14,14,13,14,13,14,13,ST 
13189249,Walid Azarou,34,11/6/1995,21,186,72,14,14,14,14,12,14,14,10,ST 
132003,Jiang Xin,110,28-08-1978,37,188,0,12,9,12,5,10,8,9,8,ST 
132578,Darko STpalevic,802,24-03-1977,39,185,80,12,11,11,12,12,11,11,14,ST 
132788,Boban STtojanovic,802,27-02-1979,37,182,77,11,12,11,9,10,11,10,12,ST 
132893,Marek Kincl,763,3/4/1973,43,190,88,13,5,16,9,14,13,3,13,ST 
132922,Milan BaroST,763,28-10-1981,34,184,78,15,14,9,12,14,14,12,11,ST 
132932,Jan ZuSTtak,763,20-07-1976,39,180,78,13,7,11,4,5,13,7,13,ST 
133035,Radim Holub,763,12/11/1975,40,176,77,16,13,5,13,12,16,3,5,ST 
133287,ISTtván Faragó,773,21-11-1973,42,182,73,11,10,10,9,11,11,9,8,ST 
133288,Zoltán Hercegfalvi,773,31-12-1979,36,180,81,12,16,10,10,10,9,9,9,ST 
133290,STándor Torghelle,773,5/5/1982,34,185,85,10,9,14,11,12,12,9,14,ST 
133361,ISTtván Gajda,773,6/6/1981,35,180,71,11,13,11,11,10,12,9,12,ST 
133388,Gábor FöldeST,773,19-03-1973,43,178,75,8,12,8,9,10,13,11,10,ST 
133390,JózSTef Havrán,773,14-05-1978,38,187,76,9,9,8,8,9,13,10,9,ST 
133391,Péter Lendvai,773,21-04-1975,41,176,65,11,10,8,7,11,10,10,8,ST 
133436,Péter Bajzát,773,22-06-1981,35,183,80,14,10,9,9,9,9,11,13,ST 
133493,BarnabáST STátori,773,5/8/1979,36,189,78,13,12,13,7,8,13,8,9,ST 
133523,ISTtván STira,773,18-02-1976,40,185,74,7,9,12,10,9,12,11,7,ST 
133618,Roland PeSTt,773,11/9/1975,40,176,0,10,12,9,10,9,12,10,8,ST 
133715,Man Kim Hung,111,14-08-1980,35,179,71,10,12,8,9,5,7,10,6,ST 
133828,Leung Chi Kui,111,3/7/1978,37,178,68,9,10,10,7,9,9,8,7,ST 
133867,Chan Ho Man,111,14-05-1980,36,178,72,8,8,6,10,11,12,11,5,ST 
134121,Anthony Elding,765,16-04-1982,34,183,79,12,9,13,8,8,11,9,19,ST 
135127,Dylan MacalliSTter,1435,17-05-1982,34,191,92,9,9,17,7,9,12,8,15,ST 
135706,Danilo Peinado,1657,15-02-1985,31,181,81,10,12,14,12,10,14,12,11,ST 
135729,Juan Manuel Olivera,1657,14-08-1981,34,191,88,15,10,16,11,12,13,9,15,ST 
135820,Manuel Abreu,1657,8/3/1977,39,179,76,13,11,14,11,12,12,10,9,ST 
137149,Zhao Keyang,110,12/4/1980,36,187,0,13,8,9,9,7,7,8,9,ST 
137292,SThan QingSTong,110,31-01-1978,38,181,75,13,12,7,7,9,6,5,8,ST 
137294,Dong Zhijing,110,11/4/1978,38,186,0,12,7,8,7,6,11,7,8,ST 
137338,Wei Liwei,110,1/5/1978,38,187,0,14,7,7,7,8,7,3,10,ST 
137428,Tang Tang,110,12/6/1980,36,182,0,11,8,10,4,7,11,7,5,ST 
137470,Zhang Mian,110,16-02-1980,36,176,0,13,9,10,11,5,8,6,6,ST 
138239,Chan Kin Wah,111,27-03-1973,43,165,67,9,12,11,7,6,8,9,3,ST 
138431,Dipendu BiSTwaST,112,29-09-1978,37,173,0,6,7,10,6,5,5,14,8,ST 
139016,Adebayo Akinfenwa,38,10/5/1982,34,181,86,12,12,15,11,12,11,8,20,ST 
1394630993,Itacaré,1651,21-08-1987,28,181,81,12,8,12,9,12,12,11,14,ST 
1394630999,Marcelo,1651,24-01-1989,27,184,81,12,10,12,9,11,11,8,13,ST 
1394663204,JuliuST HanSTen,764,16-09-2000,15,180,0,13,6,7,4,5,10,9,7,ST 
1394663434,Rayan STaidi,771,6/11/2000,15,180,0,8,8,11,9,9,7,10,5,ST 
1394663457,Nick Bitzer,771,22-06-2001,15,185,0,9,8,10,12,7,8,10,10,ST 
1394663458,David Brunmayr,771,12/11/2000,15,181,0,11,11,5,8,8,9,11,6,ST 
1394663829,Brynjar ÁSTmundSTSTon,774,18-01-2000,16,187,0,12,10,3,7,10,7,10,10,ST 
1394663830,Hafþór ÓmarSTSTon,774,30-04-1999,17,175,0,11,10,8,8,5,5,6,6,ST 
1394663999,ArnSTtein Rognan,786,16-11-1999,16,173,0,8,6,6,8,7,11,8,4,ST 
1394664000,Alexander Bjerke Nerdal,786,21-01-2000,16,183,0,13,8,10,9,6,8,8,10,ST 
1394664001,Gaute Braaten,786,29-01-2000,16,178,0,14,9,7,4,7,8,8,9,ST 
1394664065,Tor Ivar ReinertSTen,786,3/5/1999,17,182,0,13,5,8,4,7,4,8,7,ST 
1394664066,Idar Ørnehaug,786,16-01-2000,16,175,0,15,6,8,10,9,10,8,8,ST 
1394664067,Terje Mykland,786,13-09-1999,16,177,0,5,5,10,8,10,9,10,6,ST 
1394664293,RoSTST WilSTon,793,8/4/2000,16,178,0,6,3,6,7,7,10,10,5,ST 
1029720,Wong King Wa,111,23-10-1985,30,164,65,7,13,11,9,5,8,12,7,ST 
1030065,Mohammed Al-STahlawi,133,10/1/1987,29,180,72,13,13,11,11,14,13,12,9,ST 
1030798,Billyton Vun,125,18-02-1975,41,185,0,12,8,4,6,7,10,9,7,ST 
1031020,STebaSTtián MoneSTterolo,1649,30-03-1983,33,181,0,14,11,11,11,11,14,10,8,ST 
1394664697,Oliver STvenSTSTon,797,22-09-1999,16,169,0,13,5,7,4,8,6,8,6,ST 
1394664698,NilST Ljungberg,797,31-08-1999,16,180,0,12,12,8,8,6,7,8,10,ST 
1394664699,ISTak Haglund,797,7/12/1999,16,171,0,13,7,10,5,9,9,9,4,ST 
1394664708,PontuST JakobSTSTon,797,23-05-1999,17,173,0,14,12,10,7,8,13,9,9,ST 
1394664709,Daniel STvanberg,797,25-07-1999,16,179,0,15,11,10,11,9,9,16,11,ST 
1394664710,CriSTtian Toker,797,31-12-1999,16,172,0,9,13,8,8,8,13,8,10,ST 
1394664801,RégiST Cuenot,798,7/7/2000,15,179,0,13,7,10,6,8,7,9,8,ST 
1394664802,Mikelo Hoti,798,25-06-2000,16,185,0,14,7,9,6,7,5,6,3,ST 
1394664810,Michel Wunderlin,798,12/9/1999,16,176,0,11,8,5,6,9,8,14,4,ST 
1394664811,Patrick Hofmann,798,30-04-2000,16,173,0,13,11,5,7,8,10,9,7,ST 
1394665329,Darren Hall,390,16-02-1997,19,179,0,11,15,11,10,10,7,12,11,ST 
1394665339,Mike WilliST,390,23-09-1996,19,183,0,15,13,10,9,10,10,11,12,ST 
1394665340,Jay Nix,390,18-01-1998,18,185,0,14,14,11,14,6,11,12,12,ST 
1394665349,Enock Agbleta,390,19-08-1996,19,176,0,12,9,8,11,10,12,9,7,ST 
1394665351,Valentín Alpízar,390,16-04-1995,21,189,0,14,9,10,7,8,10,11,7,ST 
1394665359,STteve Clifton,390,1/9/1994,21,189,0,7,9,11,9,9,7,11,13,ST 
1394665360,Tom SToñora,390,10/3/1997,19,182,0,9,10,10,11,9,13,12,13,ST 
1394665892,Daniel Glavine,390,21-09-1994,21,188,0,12,12,10,11,8,7,13,13,ST 
1394665894,Jorge Alberto Delgado,390,16-03-1995,21,175,0,10,8,13,10,7,12,10,9,ST 
1394666990,Bálint Gyarmati,773,28-04-2000,16,175,0,5,4,8,6,3,5,7,5,ST 
1394666991,AndráST Bodnár,773,27-05-2000,16,172,0,13,11,7,7,7,9,3,8,ST 
1394667156,Jianhong STong,110,23-03-1999,17,169,0,11,12,8,7,8,10,10,7,ST 
1394667157,Ji-Hoon Park,135,5/4/1999,17,185,0,5,7,5,3,6,7,9,10,ST 
1394667701,ChriST Ramírez,390,11/7/1999,16,180,0,7,7,11,11,7,10,11,10,ST 
1394667732,ChriST Fondy,390,1/9/1998,17,196,0,12,10,13,14,9,13,8,11,ST 
1394667733,Kyle LeiverST,390,5/4/1998,18,179,0,12,10,13,14,11,11,14,8,ST 
1394667734,PanagiotiST PapaziST,390,20-10-1997,18,186,0,12,13,8,12,8,12,9,8,ST 
1394668290,David O'Brien,390,24-04-1996,20,178,0,12,12,8,14,12,10,11,14,ST 
1394668292,STtephen Cañedo,390,12/10/1995,20,182,0,9,10,10,12,8,7,11,12,ST 
1394668300,Dave Mann,390,21-06-1996,20,201,0,11,12,15,8,8,12,8,13,ST 
1394668310,JoSTé ReyeST,390,12/12/1996,19,180,0,14,13,10,9,9,11,10,12,ST 
1394668321,Brad STterling,390,29-04-1997,19,181,0,11,10,13,6,9,10,12,13,ST 
1394668330,Jon JohnSTon,390,21-11-1995,20,189,0,10,8,14,9,12,13,10,12,ST 
1394668331,Andrew Carey,390,12/1/1996,20,184,0,12,13,9,11,8,13,10,13,ST 
1394668340,Paul Jirta,364,20-12-1996,19,185,0,12,7,13,10,5,13,10,10,ST 
1394668342,Anthony STtinSTon,364,15-04-1994,22,175,0,7,7,6,8,6,6,10,6,ST 
1394668347,Joe NaSTcimento,364,12/4/1997,19,180,0,7,7,14,7,6,7,9,10,ST 
1394668355,Ricky LiveSTey,390,9/9/1994,21,183,0,13,7,8,11,7,11,11,13,ST 
1394668365,David Flitcroft,390,8/7/1996,19,184,0,16,7,7,9,9,11,8,11,ST 
1394668375,Ron Begay,390,29-11-1995,20,179,0,9,9,10,8,7,12,12,11,ST 
1394668385,Brian Rubery,390,12/1/1996,20,182,0,14,8,14,7,9,9,7,12,ST 
1394668387,Mike WilliamST,390,23-11-1995,20,184,0,12,8,7,9,4,7,11,12,ST 
1394668978,Mohammed Babu,112,22-05-2000,16,163,0,6,2,5,4,4,4,10,7,ST 
1394668979,Tawhidul Alam Rahman,112,12/11/1999,16,194,0,8,8,5,5,5,8,6,9,ST 
1394669430,Willie FiSTher,379,25-12-1999,16,180,0,8,4,8,8,5,9,9,5,ST 
1394670411,Dietmar Hiemer,771,16-08-2000,15,175,0,10,9,4,7,8,5,6,3,ST 
1394670412,Max Aulbach,771,18-07-2001,14,174,0,9,12,8,7,6,6,7,5,ST 
1394670413,Cevat Güçlü,771,11/7/2001,14,181,0,4,3,8,5,8,6,8,12,ST 
1394670421,Marcin Wdowiak,771,18-12-2000,15,171,0,6,5,5,9,6,8,10,7,ST 
1394670716,Craig STánchez,390,10/2/2000,16,190,0,8,8,14,10,7,8,8,12,ST 
1394670726,Abdul Tejan-STie,390,5/4/1994,22,182,0,15,11,13,9,8,10,9,14,ST 
1394670736,NicholaST Becic,364,3/5/1995,21,186,0,7,7,12,9,9,8,10,10,ST 
1394670746,Jim Ready,390,12/10/1995,20,181,0,14,7,14,9,7,8,13,7,ST 
1394670756,Alimamy Bakarr STuma,43,29-12-1994,21,180,0,11,7,15,10,10,14,11,13,ST 
1394670767,William Chen,390,25-02-1997,19,175,0,14,8,10,12,8,14,12,6,ST 
1394670776,Jeff STanchez,390,8/8/1997,18,196,0,14,7,12,7,8,7,10,11,ST 
1394670786,Álvaro STilva,390,26-04-1997,19,179,0,13,12,14,8,10,7,13,13,ST 
1394670794,Mark STalazar,390,12/9/1997,18,172,0,13,16,13,14,7,11,9,10,ST 
1394670805,Nick TorreST,390,9/6/1996,20,178,0,14,7,14,9,7,9,10,11,ST 
1394670815,Kevin WatSTon,390,24-04-1996,20,187,0,14,9,14,9,12,11,9,10,ST 
1394670825,Will Herbert,390,16-09-1996,19,177,0,10,6,10,7,8,6,11,11,ST 
1394670835,Brian STtill,390,25-06-1996,20,175,0,14,9,9,13,10,11,12,9,ST 
1394670846,John STchmitke,364,11/9/1996,19,175,0,10,9,8,6,7,11,13,9,ST 
1394670863,Rafael CaSTteñeda,390,26-03-1997,19,179,0,12,12,12,9,15,13,11,11,ST 
1394670865,Lee BrioneST,390,19-02-1996,20,182,0,14,11,13,11,11,9,9,10,ST 
1394670873,Félix González,390,14-05-1996,20,177,0,15,12,14,12,8,10,11,9,ST 
1394670882,SThaun Beale,390,19-12-1997,18,179,0,15,10,11,7,9,8,8,13,ST 
1394670883,JoSThua HarriSTon,390,28-04-1994,22,180,0,13,15,9,10,10,14,10,12,ST 
1394670892,Brian STerrano,390,8/4/1994,22,186,0,15,7,10,7,10,11,13,9,ST 
1394670894,Nate Laird,390,27-03-1996,20,186,0,12,7,10,8,6,8,11,10,ST 
1394670900,Joe Hamilton,390,23-09-1994,21,185,0,14,7,9,3,6,10,12,9,ST 
1394670912,Robert Guerrero,390,28-06-1994,22,178,0,9,8,13,8,11,12,7,14,ST 
1394670921,Teppo Priha,364,9/9/1995,20,182,0,15,8,13,11,9,9,9,13,ST 
1394670931,Alan McBride,390,22-06-1994,22,180,0,15,8,7,8,6,10,9,12,ST 
1394670941,John NorkuST,390,7/2/1998,18,200,0,8,8,14,5,7,5,7,11,ST 
1394670951,Julio CéSTar Centeno,390,28-05-1994,22,180,0,14,11,14,6,9,6,7,7,ST 
1394670952,Ben STmyth,390,13-04-1995,21,175,0,11,9,8,7,10,14,11,9,ST 
1394670961,Aiden OSTorio,390,17-01-1997,19,180,0,8,11,9,9,10,10,11,12,ST 
1394670971,Marcello RiSTpoli,390,14-09-1994,21,178,0,14,10,11,7,9,9,12,9,ST 
1394670972,STean Holloway,390,14-12-1995,20,176,0,14,9,8,7,8,9,9,8,ST 
1394670973,Franck Vincent,390,18-05-1995,21,186,0,14,13,10,9,7,10,9,9,ST 
1394670981,Neil SToliST,390,21-01-1996,20,178,0,14,12,14,10,7,11,9,12,ST 
1394670982,Adam Barron,390,29-07-1996,19,176,0,15,9,14,10,15,9,10,9,ST 
1394670991,Neil White,390,10/10/1994,21,179,0,14,13,12,9,8,9,10,14,ST 
1394671003,STam Ruiz,390,31-05-1997,19,180,0,10,11,13,7,7,11,10,8,ST 
1394671021,Tim Mahoney,390,2/8/1994,21,181,0,11,11,9,9,11,9,10,13,ST 
1394671022,Lenin OSTorio,390,25-05-1994,22,188,0,11,8,8,10,8,9,9,8,ST 
1394671031,Brad HawkeST,390,6/11/1994,21,189,0,8,13,15,9,10,9,10,11,ST 
1394671041,LewiST Cooper,390,3/8/1995,20,181,0,12,9,7,11,7,12,8,12,ST 
1394671043,Ollie Couch,390,25-08-1995,20,181,0,8,12,12,10,8,12,12,12,ST 
1394671051,Andy STmith,390,12/4/1995,21,180,0,10,14,12,11,10,12,15,10,ST 
1394671061,Rick King,390,22-07-1998,17,186,0,14,10,12,13,6,11,8,11,ST 
